"indicatorID";"indicatorLabel";"country_iso3";"countryLabel";"year";"value";"note"
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"BOL";"Bolivia";"2015";"1";"PIOC, ICO, and PC land's rights are vested in perpetuity. "
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"BRA";"Brazil";"2015";"1";"Quilombo communities land title is granted in perpetuity."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"BWA";"Botswana";"2015";"2";"The Board owns tribal land in perpetuity in trust for citizens, citizens hold use rights in perpetuity."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"CAN";"Canada";"2015";"N/A";"Not applicable: National legislation applies only to Indigenous peoples and not non-indigenous communities."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"COD";"Democratic Republic of the Congo";"2015";"N/A";"N/A"
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"COL";"Colombia";"2015";"1";"Community lands are  granted in perpetuity. They are non-transferable, inalienable,  and unseizable."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"DZA";"Algeria";"2015";"3";"Law grants right of perpetual enjoyment in form of Certificates of Possession including to rangelands and alfa steppe but only for arable development."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"ERI";"Eritrea";"2015";"4";"Individual lifetime usufructs only, or leases with fixed terms & annual rent - but improvements to land heritable & transferrable."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"GRL";"Greenland";"2015";"N/A";"Community land is a subject-matter which is not recognized by Greenlandic law."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"IDN";"Indonesia";"2015";"4";"Although the law does not establish a specific limit, the nature of the exploitation right/business license implies that there is a durational limit on the license/right."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"IND";"India";"2015";"2";"Once registered, the ownership right to forest land may be held in perpetuity. There are no durational limits established in the FRA 2006."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"KAZ";"Kazakhstan";"2015";"4";"Federal legislation only provides for government and private ownership rights. The laws are silent on community land rights."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"KEN";"Kenya";"2015";"1";"Not stated although customary rights upon which community title is based are capable of indefinite duration."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"LSO";"Lesotho";"2015";"2";"Allocations including where formalized as Certificate of Allocation is a lifetime usufruct but passes automatically to spouse, or nominated heir. Corporate entities hold by fixed or 'indefinite' period."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"MEX";"Mexico";"2015";"1";"The Agrarian Law does not establish durational limits on land owned by ejidos."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"MNG";"Mongolia";"2015";"4";"The law establishes durational limits on possession contracts granted to communities."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"MWI";"Malawi";"2015";"3";"The law views customary property interests as limited to heritable rights of 'use and occupation' as allocated by traditional authorities. Full ownership obtained only through extinction of customary right in favour of leasehold or freehold."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"NAM";"Namibia";"2015";"3";"By custom, rights in perpetuity, but registered as heritable lifetime usufructs."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"PER";"Peru";"2015";"1";"Communities' land rights are vested in perpetuity by the Constitution and special laws for the different types of communities. "
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"PHL";"Philippines";"2015";"N/A";"Not applicable: National legislation applies only to Indigenous peoples and not non-indigenous communities."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"RUS";"Russia";"2015";"N/A";"Not applicable: National legislation applies only to Indigenous peoples and not non-indigenous communities."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"SDN";"Sudan";"2015";"4";"Unregistered rights have no standing as property interests but exist as permissive occupancy & use of Government property for as long as the land is utilised and not needed for public purpose."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"SSD";"South Sudan";"2015";"1";"Community title not specified but presumed as community does not have limited lifetime. Term of customary rights within community land depend upon what the custom is (customary law)."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"SWZ";"Swaziland";"2015";"2";"Customary law provides for heritable usufructs of male household head, now female household heads included."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"TCD";"Chad";"2015";"3";"Customary use rights held in perpetuity through transmission to heirs but with no legal force as these are occupancy and use rights on state land only and can be cancelled at any time."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"THA";"Thailand";"2015";"4";"The indigenous community has to renew its Community Land Use Permit periodically within a time decided on a case-by-case basis by the government."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"TZA";"Tanzania";"2015";"1";"A customary right of occupancy shall be presumed to be granted for an indefinite term, unless a grant of a customary right of occupancy specifies otherwise."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"UGA";"Uganda";"2015";"1";"Customary rights stated in law as owned in perpetuity."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"USA";"United States of America";"2015";"N/A";"Not applicable: National legislation applies only to Indigenous peoples and not non-indigenous communities."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"ZMB";"Zambia";"2015";"1";"Customary rights of occupation and use considered of unfixed term, and automatically transmissible and heritable by heirs. "
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"ZWE";"Zimbabwe";"2015";"3";"Permits to occupy Communal Land are heritable, may not be sold or leased. Customary law to be taken into account  as appropriate."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"ALA";"Aland Islands";"2016";"1";"The law does not establish durational limits on the rights of those domiciled on the Aland Islands, which indicates that rights may be held in perpetuity."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"AUT";"Austria";"2016";"1";"The federal skeletal law does not establish durational limits on the ownership rights of agricultural communities, which implies that such rights may be held in perpetuity."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"BEL";"Belgium";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" or ""community"" land in Belgium that falls within LandMark's definition of these terms."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"BGD";"Bangladesh";"2016";"4";"Statutory laws are silent on whether communities have legal rights to land."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"BGR";"Bulgaria";"2016";"4";"The national level law does not explicitly grant rural communities rights to community forests in Bulgaria. Control and management of community forests is vested in municipalities."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"BLR";"Belarus";"2016";"4";"The statutory and regulatory framework does not explicitly recognize the land rights of rural communities in Belarus."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"BLZ";"Belize";"2016";"4";"Belize's statutory and regulatory framework does not explicitly recognize community rights to land."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"CHE";"Switzerland";"2016";"4";"State-level (cantonal) laws recognize community rights to ""Group inherited"" forests and common pastures (e.g. Canton Graubünden). However, since LandMark's assessment is limited to national level laws, state-level laws are not assessed. There are no explicit provisions recognizing and protecting community land rights in federal laws."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"CHL";"Chile";"2016";"1";"Law No. 5 on Agricultural Communities does not establish durational limits, which suggests that community rights may be held in perpetuity."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"CHN";"China";"2016";"3";" Under Art. 14 of the Land Administrative Law and Art. 126 of the Property Law, there is a time limit on the use rights to farmland, forest land, and grassland. Although these rights can be renewed, it is not an automatic renew. "
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"CIV";"Ivory Coast";"2016";"3";"Although the 1998 land law declares customary rights will be extinguished in 2019, in the interim the law and the Civil Code presume these to exist in perpetuity as heritable rights of occupancy and use. Property Titles are also of indefinite term unless they are leases."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"COG";"Congo";"2016";"3";"Unclear in the law if customary rights are recognized as owned in perpetuity."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"CRI";"Costa Rica";"2016";"N/A";"Not applicable: National legislation applies only to Indigenous peoples and not non-indigenous communities."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"CUB";"Cuba";"2016";"1";"Decree No. 125, the Agrarian Reform Law, and the Constitution do not establish durational limits on the land rights held by agricultural cooperatives, which suggests that these rights may be held in perpetuity."
